Creation Time: 2021_4_25-12-1-6
12-1-6 | [INFO] SafeZoneCore - Started !
12-1-6 | [INFO] TraderPlus file exist ! loading...
12-1-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json ( Files over 500MB~ might have issues sometimes )
12-1-6 | [INFO] TraderPlus file exist ! loading...
12-1-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json ( Files over 500MB~ might have issues sometimes )
12-1-6 | [INFO] TraderPlus file exist ! loading...
12-1-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json ( Files over 500MB~ might have issues sometimes )
12-1-6 | [INFO] CheckForSpacesToRemove - Started
12-1-6 | [INFO] CheckForSpacesToRemove - Ended
12-1-6 | [INFO] TraderPlus file exist ! loading...
12-1-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json ( Files over 500MB~ might have issues sometimes )
12-1-6 | [INFO] TraderPlusServer - Started
12-1-6 | [INFO] CarLockCore - Started !
12-1-6 | [INFO] CarLockServer - Started
12-1-24 | [INFO] ID_count: 5
12-1-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json ( Files over 500MB~ might have issues sometimes )
12-1-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json ( Files over 500MB~ might have issues sometimes )
12-1-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json ( Files over 500MB~ might have issues sometimes )
12-1-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json ( Files over 500MB~ might have issues sometimes )
12-1-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json ( Files over 500MB~ might have issues sometimes )
12-1-24 | [INFO] obj created: bldr_sign_rail_platformend
12-1-24 | [INFO] TraderBuilding created and added!: 
12-1-24 | [INFO] obj created: bldr_sign_rail_platformend
12-1-24 | [INFO] TraderBuilding created and added!: 
12-1-24 | [INFO] obj created: bldr_sign_rail_platformend
12-1-24 | [INFO] TraderBuilding created and added!: 
12-1-24 | [INFO] obj created: bldr_sign_rail_platformend
12-1-24 | [INFO] TraderBuilding created and added!: 
12-14-45 | [INFO] 76561199063202968
12-14-45 | [INFO] false
13-17-20 | [INFO] 76561199110559459
13-17-20 | [INFO] false
13-28-52 | [INFO] 76561198016874355
13-28-52 | [INFO] false
13-39-21 | [INFO] 76561198030377081
13-39-21 | [INFO] false
