Creation Time: 2021_5_2-15-42-6
15-42-6 | [INFO] SafeZoneCore - Started !
15-42-6 | [INFO] TraderPlus file exist ! loading...
15-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
15-42-6 | [INFO] TraderPlus file exist ! loading...
15-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
15-42-6 | [INFO] TraderPlus file exist ! loading...
15-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
15-42-6 | [INFO] CheckForSpacesToRemove - Started
15-42-6 | [INFO] CheckForSpacesToRemove - Ended
15-42-6 | [INFO] TraderPlus file exist ! loading...
15-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
15-42-6 | [INFO] TraderPlusServer - Started
15-42-6 | [INFO] TraderPlusBankingCore - Started !
15-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
15-42-6 | [INFO] TraderPlusBankingServer - Started
15-42-6 | [INFO] CarLockCore - Started !
15-42-6 | [INFO] CarLockServer - Started
15-42-21 | [INFO] ID_count: 5
15-42-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
15-42-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
15-42-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
15-42-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
15-42-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
15-42-21 | [INFO] obj created: bldr_sign_rail_platformend
15-42-21 | [INFO] TraderBuilding created and added!: 
15-42-21 | [INFO] obj created: bldr_sign_rail_platformend
15-42-21 | [INFO] TraderBuilding created and added!: 
15-42-21 | [INFO] obj created: bldr_sign_rail_platformend
15-42-21 | [INFO] TraderBuilding created and added!: 
15-42-21 | [INFO] obj created: bldr_sign_rail_platformend
15-42-21 | [INFO] TraderBuilding created and added!: 
