Creation Time: 2021_5_2-11-23-1
11-23-1 | [INFO] SafeZoneCore - Started !
11-23-1 | [INFO] TraderPlus file exist ! loading...
11-23-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
11-23-1 | [INFO] TraderPlus file exist ! loading...
11-23-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
11-23-1 | [INFO] TraderPlus file exist ! loading...
11-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-23-2 | [INFO] CheckForSpacesToRemove - Started
11-23-2 | [INFO] CheckForSpacesToRemove - Ended
11-23-2 | [INFO] TraderPlus file exist ! loading...
11-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
11-23-2 | [INFO] TraderPlusServer - Started
11-23-2 | [INFO] TraderPlusBankingCore - Started !
11-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
11-23-2 | [INFO] TraderPlusBankingServer - Started
11-23-2 | [INFO] CarLockCore - Started !
11-23-2 | [INFO] CarLockServer - Started
