Creation Time: 2021_5_19-1-23-2
1-23-2 | [INFO] SafeZoneCore - Started !
1-23-2 | [INFO] TraderPlus file exist ! loading...
1-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
1-23-2 | [INFO] TraderPlus file exist ! loading...
1-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
1-23-2 | [INFO] TraderPlus file exist ! loading...
1-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
1-23-2 | [INFO] CheckForSpacesToRemove - Started
1-23-2 | [INFO] CheckForSpacesToRemove - Ended
1-23-2 | [INFO] TraderPlus file exist ! loading...
1-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
1-23-2 | [INFO] TraderPlusServer - Started
1-23-2 | [INFO] TraderPlusBankingCore - Started !
1-23-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
1-23-2 | [INFO] TraderPlusBankingServer - Started
1-23-2 | [INFO] CarLockCore - Started !
1-23-2 | [INFO] CarLockServer - Started
1-23-16 | [INFO] ID_count: 5
1-23-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
1-23-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
1-23-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
1-23-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
1-23-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
1-23-16 | [INFO] obj created: bldr_sign_rail_platformend
1-23-16 | [INFO] TraderBuilding created and added!: 
1-23-16 | [INFO] obj created: bldr_sign_rail_platformend
1-23-16 | [INFO] TraderBuilding created and added!: 
1-23-16 | [INFO] obj created: bldr_sign_rail_platformend
1-23-16 | [INFO] TraderBuilding created and added!: 
1-23-16 | [INFO] obj created: bldr_sign_rail_platformend
1-23-16 | [INFO] TraderBuilding created and added!: 
1-23-54 | [INFO] 76561199013191843
1-23-54 | [INFO] false
1-37-34 | [INFO] 76561199013191843
1-37-34 | [INFO] false
1-47-13 | [INFO] 76561199013191843
1-47-13 | [INFO] false
2-3-15 | [INFO] 76561199013191843
2-3-15 | [INFO] false
2-14-5 | [INFO] 76561199013191843
2-14-5 | [INFO] false
