Creation Time: 2021_4_23-18-24-0
18-24-0 | [INFO] SafeZoneCore - Started !
18-24-0 | [INFO] TraderPlus file exist ! loading...
18-24-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json ( Files over 500MB~ might have issues sometimes )
18-24-0 | [INFO] TraderPlus file exist ! loading...
18-24-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json ( Files over 500MB~ might have issues sometimes )
18-24-0 | [INFO] TraderPlus file exist ! loading...
18-24-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json ( Files over 500MB~ might have issues sometimes )
18-24-1 | [INFO] CheckForSpacesToRemove - Started
18-24-1 | [INFO] CheckForSpacesToRemove - Ended
18-24-1 | [INFO] TraderPlus file exist ! loading...
18-24-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json ( Files over 500MB~ might have issues sometimes )
18-24-1 | [INFO] TraderPlusServer - Started
18-24-1 | [INFO] CarLockCore - Started !
18-24-1 | [INFO] CarLockServer - Started
18-24-14 | [INFO] ID_count: 5
18-24-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json ( Files over 500MB~ might have issues sometimes )
18-24-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json ( Files over 500MB~ might have issues sometimes )
18-24-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json ( Files over 500MB~ might have issues sometimes )
18-24-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json ( Files over 500MB~ might have issues sometimes )
18-24-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json ( Files over 500MB~ might have issues sometimes )
18-24-14 | [INFO] obj created: bldr_sign_rail_platformend
18-24-14 | [INFO] TraderBuilding created and added!: 
18-24-14 | [INFO] obj created: bldr_sign_rail_platformend
18-24-14 | [INFO] TraderBuilding created and added!: 
18-24-14 | [INFO] obj created: bldr_sign_rail_platformend
18-24-14 | [INFO] TraderBuilding created and added!: 
18-24-14 | [INFO] obj created: bldr_sign_rail_platformend
18-24-14 | [INFO] TraderBuilding created and added!: 
