Creation Time: 2021_4_28-14-0-4
14-0-4 | [INFO] SafeZoneCore - Started !
14-0-4 | [INFO] TraderPlus file exist ! loading...
14-0-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json ( Files over 500MB~ might have issues sometimes )
14-0-4 | [INFO] TraderPlus file exist ! loading...
14-0-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json ( Files over 500MB~ might have issues sometimes )
14-0-4 | [INFO] TraderPlus file exist ! loading...
14-0-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json ( Files over 500MB~ might have issues sometimes )
14-0-5 | [INFO] CheckForSpacesToRemove - Started
14-0-5 | [INFO] CheckForSpacesToRemove - Ended
14-0-5 | [INFO] TraderPlus file exist ! loading...
14-0-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json ( Files over 500MB~ might have issues sometimes )
14-0-5 | [INFO] TraderPlusServer - Started
14-0-5 | [INFO] CarLockCore - Started !
14-0-5 | [INFO] CarLockServer - Started
14-0-20 | [INFO] ID_count: 5
14-0-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json ( Files over 500MB~ might have issues sometimes )
14-0-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json ( Files over 500MB~ might have issues sometimes )
14-0-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json ( Files over 500MB~ might have issues sometimes )
14-0-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json ( Files over 500MB~ might have issues sometimes )
14-0-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json ( Files over 500MB~ might have issues sometimes )
14-0-20 | [INFO] obj created: bldr_sign_rail_platformend
14-0-20 | [INFO] TraderBuilding created and added!: 
14-0-20 | [INFO] obj created: bldr_sign_rail_platformend
14-0-20 | [INFO] TraderBuilding created and added!: 
14-0-20 | [INFO] obj created: bldr_sign_rail_platformend
14-0-20 | [INFO] TraderBuilding created and added!: 
14-0-20 | [INFO] obj created: bldr_sign_rail_platformend
14-0-20 | [INFO] TraderBuilding created and added!: 
14-2-23 | [INFO] 76561198036774377
14-2-23 | [INFO] false
14-2-31 | [INFO] GetSafeStatut | Playername:BnYrB TradZoneName:Trader Statut:true
14-2-47 | [INFO] ------Product-------
14-2-47 | [INFO] TraderID: 0-Customer: BnYrB-ClassName: BandageDressing-Quantity: 100-Multiplier: 1-MaxStock: 100-Health: 0-Price: 50-Position: 25-TradeMode:Buy
14-2-47 | [INFO] ------Product-------
14-2-47 | [INFO] RemoveOurProduct - Started
14-2-47 | [INFO] item with quantity:497
14-2-47 | [INFO] Transaction Buy Succeeded:BnYrB product:BandageDressing qty:100 health:0
14-3-13 | [INFO] ------Product-------
14-3-13 | [INFO] TraderID: 0-Customer: BnYrB-ClassName: Lard-Quantity: 100-Multiplier: 1-MaxStock: 100-Health: 0-Price: 40-Position: 23-TradeMode:Buy
14-3-13 | [INFO] ------Product-------
14-3-13 | [INFO] RemoveOurProduct - Started
14-3-13 | [INFO] item with quantity:496
14-3-13 | [INFO] Transaction Buy Succeeded:BnYrB product:Lard qty:100 health:0
14-3-21 | [INFO] ------Product-------
14-3-21 | [INFO] TraderID: 0-Customer: BnYrB-ClassName: Lard-Quantity: 100-Multiplier: 1-MaxStock: 100-Health: 0-Price: 20-Position: 23-TradeMode:Sell
14-3-21 | [INFO] ------Product-------
14-3-21 | [INFO] Lard
14-3-22 | [INFO] CheckStock interval_low:18interval_high28
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:BloodBagEmpty health:0
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:SalineBag health:0
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:StartKitIV health:0
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:DeerSteakMeat health:0
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:Carp health:0
14-3-22 | [INFO] product classname:Lard product health:0
14-3-22 | [INFO] classname:Lard health:0
14-3-22 | [INFO] ==
