Creation Time: 2021_5_13-15-32-4
15-32-4 | [INFO] SafeZoneCore - Started !
15-32-4 | [INFO] TraderPlus file exist ! loading...
15-32-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
15-32-4 | [INFO] TraderPlus file exist ! loading...
15-32-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
15-32-4 | [INFO] TraderPlus file exist ! loading...
15-32-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
15-32-4 | [INFO] CheckForSpacesToRemove - Started
15-32-4 | [INFO] CheckForSpacesToRemove - Ended
15-32-4 | [INFO] TraderPlus file exist ! loading...
15-32-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
15-32-4 | [INFO] TraderPlusServer - Started
15-32-4 | [INFO] TraderPlusBankingCore - Started !
15-32-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
15-32-4 | [INFO] TraderPlusBankingServer - Started
15-32-4 | [INFO] CarLockCore - Started !
15-32-4 | [INFO] CarLockServer - Started
15-32-14 | [INFO] ID_count: 5
15-32-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
15-32-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
15-32-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
15-32-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
15-32-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
15-32-14 | [INFO] obj created: bldr_sign_rail_platformend
15-32-14 | [INFO] TraderBuilding created and added!: 
15-32-14 | [INFO] obj created: bldr_sign_rail_platformend
15-32-14 | [INFO] TraderBuilding created and added!: 
15-32-14 | [INFO] obj created: bldr_sign_rail_platformend
15-32-14 | [INFO] TraderBuilding created and added!: 
15-32-14 | [INFO] obj created: bldr_sign_rail_platformend
15-32-14 | [INFO] TraderBuilding created and added!: 
15-34-3 | [INFO] 76561198036774377
15-34-3 | [INFO] false
