Creation Time: 2021_4_5-0-1-9
0-1-9 | [INFO] TZToxicZoneCore - Started ! => Loading config...
0-1-9 | [INFO] Checking if old config...
0-1-9 | [INFO] Current config loading...
0-1-9 | [INFO] TZToxicZoneServer - Started
0-1-9 | [INFO] MVTZ Count:1
0-1-44 | [INFO] [TZ STATIC TOXICZONE] - StartParticles
0-2-33 | [INFO] m_MovingToxicZoneLocations count:0
0-4-10 | [INFO] m_MovingToxicZoneLocations count:0
0-4-28 | [INFO] m_MovingToxicZoneLocations count:0
0-4-34 | [INFO] m_MovingToxicZoneLocations count:0
0-4-56 | [INFO] m_MovingToxicZoneLocations count:0
0-15-30 | [INFO] m_MovingToxicZoneLocations count:0
0-36-50 | [INFO] m_MovingToxicZoneLocations count:0
0-40-1 | [INFO] m_MovingToxicZoneLocations count:0
0-41-54 | [INFO] m_MovingToxicZoneLocations count:0
1-20-32 | [INFO] m_MovingToxicZoneLocations count:0
1-28-34 | [INFO] m_MovingToxicZoneLocations count:0
1-49-35 | [INFO] m_MovingToxicZoneLocations count:0
