Creation Time: 2021_3_14-0-1-8
0-1-8 | [INFO] TZManager - Started !
0-1-9 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
0-1-9 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
0-1-9 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
0-1-9 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
0-1-9 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
0-1-9 | [INFO] 1
0-1-9 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
0-1-9 | [INFO] AKM
0-1-9 | [INFO] Mag_AKM_30Rnd
0-1-9 | [INFO] PSO1Optic
0-1-9 | [INFO] Mag_AKM_Drum75Rnd
0-1-9 | [INFO] AK_Suppressor
0-1-9 | [INFO] AK_PlasticHndgrd
0-1-9 | [INFO] AK_RailHndgrd_Black
0-1-9 | [INFO] AK_Bayonet
0-1-9 | [INFO] M4A1
0-1-9 | [INFO] M4_CarryHandleOptic
0-1-9 | [INFO] M4_CQBBttstck
0-1-9 | [INFO] M4_MPBttstck
0-1-9 | [INFO] M4_RISHndgrd
0-1-9 | [INFO] ToxicCure
0-1-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-1-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-1-9 | [INFO] 1
0-1-9 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1896.77 Y:448.958 Z:13707.8
0-1-9 | [INFO] AmmoBox_545x39_20Rnd
0-1-9 | [INFO] AmmoBox_556x45_20Rnd
0-1-9 | [INFO] AmmoBox_762x39_20Rnd
0-1-9 | [INFO] AmmoBox_762x54_20Rnd
0-1-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-1-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-1-9 | [INFO] TZManager - Started !
0-1-9 | [INFO] TZToxicZone - Started !
0-1-9 | [INFO] DynToxicZone Spawned at X:6572 Y:5000
0-1-9 | [INFO] TZDynToxicZone - Started ! : ID:1
0-1-9 | [INFO] ZelenToNovyRestartMZ:12758
