Creation Time: 2021_2_3-12-3-8
12-3-8 | [INFO] TZManager - Started !
12-3-25 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
12-3-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-3-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
12-3-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-3-25 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
12-3-25 | [INFO] 1
12-3-25 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
12-3-25 | [INFO] AKM
12-3-25 | [INFO] PSO1Optic
12-3-25 | [INFO] AK_PlasticHndgrd
12-3-25 | [INFO] AK_RailHndgrd_Black
12-3-25 | [INFO] AmmoBox_545x39_20Rnd
12-3-25 | [INFO] AmmoBox_556x45_20Rnd
12-3-25 | [INFO] AmmoBox_762x54_20Rnd
12-3-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-3-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-3-26 | [INFO] 1
12-3-26 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
12-3-26 | [INFO] AKM
12-3-26 | [INFO] Mag_AKM_Drum75Rnd
12-3-26 | [INFO] AK_PlasticHndgrd
12-3-26 | [INFO] AK_RailHndgrd_Black
12-3-26 | [INFO] ToxicCure
12-3-26 | [INFO] AmmoBox_545x39_20Rnd
12-3-26 | [INFO] AmmoBox_762x54_20Rnd
12-3-26 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-3-26 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-3-26 | [INFO] TZManager - Started !
12-3-26 | [INFO] TZToxicZone - Started !
12-49-54 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-49-54 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-49-54 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-49-54 | [INFO] 1
12-49-54 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army2- Position: X:7832.35 Y:357.1 Z:14794
12-49-54 | [INFO] AK74
12-49-54 | [INFO] AK_RailHndgrd_Black
12-49-54 | [INFO] AK74_WoodBttstck
12-49-54 | [INFO] Mag_AK74_30Rnd
12-49-54 | [INFO] ToxicCure
12-49-54 | [INFO] AmmoBox_545x39_20Rnd
12-49-54 | [INFO] AmmoBox_556x45_20Rnd
12-49-54 | [INFO] AmmoBox_762x54_20Rnd
12-49-54 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
