Creation Time: 2021_1_22-4-46-9
4-46-9 | [INFO] TZManager - Started !
4-46-32 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
4-46-32 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
4-46-32 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
4-46-32 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
4-46-32 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
4-46-32 | [INFO] 1
4-46-32 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
4-46-32 | [INFO] AKM
4-46-32 | [INFO] PSO1Optic
4-46-32 | [INFO] AK_PlasticHndgrd
4-46-32 | [INFO] AK_RailHndgrd_Black
4-46-32 | [INFO] AmmoBox_545x39_20Rnd
4-46-32 | [INFO] AmmoBox_556x45_20Rnd
4-46-32 | [INFO] AmmoBox_762x54_20Rnd
4-46-32 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
4-46-32 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
4-46-33 | [INFO] 1
4-46-33 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
4-46-33 | [INFO] AKM
4-46-33 | [INFO] Mag_AKM_Drum75Rnd
4-46-33 | [INFO] AK_PlasticHndgrd
4-46-33 | [INFO] AK_RailHndgrd_Black
4-46-33 | [INFO] ToxicCure
4-46-33 | [INFO] AmmoBox_545x39_20Rnd
4-46-33 | [INFO] AmmoBox_762x54_20Rnd
4-46-33 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
4-46-33 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
4-46-33 | [INFO] TZManager - Started !
4-46-33 | [INFO] TZToxicZone - Started !
