Creation Time: 2021_2_7-12-24-4
12-24-4 | [INFO] TZManager - Started !
12-24-17 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
12-24-17 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-24-17 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
12-24-17 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-24-17 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
12-24-17 | [INFO] 1
12-24-17 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
12-24-17 | [INFO] AKM
12-24-17 | [INFO] PSO1Optic
12-24-17 | [INFO] AK_PlasticHndgrd
12-24-17 | [INFO] AK_RailHndgrd_Black
12-24-17 | [INFO] AmmoBox_545x39_20Rnd
12-24-17 | [INFO] AmmoBox_556x45_20Rnd
12-24-17 | [INFO] AmmoBox_762x54_20Rnd
12-24-17 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-24-17 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-24-17 | [INFO] 1
12-24-17 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
12-24-17 | [INFO] AKM
12-24-17 | [INFO] Mag_AKM_Drum75Rnd
12-24-17 | [INFO] AK_PlasticHndgrd
12-24-17 | [INFO] AK_RailHndgrd_Black
12-24-17 | [INFO] ToxicCure
12-24-17 | [INFO] AmmoBox_545x39_20Rnd
12-24-17 | [INFO] AmmoBox_762x54_20Rnd
12-24-17 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-24-17 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-24-17 | [INFO] TZManager - Started !
12-24-17 | [INFO] TZToxicZone - Started !
13-10-2 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
13-10-2 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
