Creation Time: 2021_3_27-13-56-2
13-56-2 | [INFO] TZToxicZoneCore - Started ! => Loading config...
13-56-2 | [INFO] Checking if old config...
13-56-2 | [INFO] Current config loading...
13-56-2 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
13-56-2 | [INFO] TZToxicZoneServer - Started
13-56-2 | [INFO] MVTZ Count:1
13-56-19 | [INFO] [TZ STATIC TOXICZONE] - StartParticles
13-56-20 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
13-56-20 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
13-56-20 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
13-56-20 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
13-56-20 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
13-56-20 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
13-56-20 | [INFO] Cases count:9
13-56-20 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:8028.43 Y:339.823 Z:14642.8
13-56-20 | [INFO] SVD
13-56-20 | [INFO] ToxicCure
13-56-20 | [INFO] AmmoBox_545x39_20Rnd
13-56-20 | [INFO] AmmoBox_556x45_20Rnd
13-56-20 | [INFO] AmmoBox_762x39_20Rnd
13-56-20 | [INFO] AmmoBox_762x54_20Rnd
13-56-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
13-56-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
13-56-20 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
13-56-20 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
13-56-20 | [INFO] Cases count:16
13-56-20 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1380.56 Y:464.444 Z:14427.8
13-56-20 | [INFO] SVD
13-56-20 | [INFO] PSO1Optic
13-56-20 | [INFO] AK74
13-56-20 | [INFO] AK_RailHndgrd_Black
13-56-20 | [INFO] AK74_WoodBttstck
13-56-20 | [INFO] AK_FoldingBttstck_Black
13-56-20 | [INFO] Mag_AK74_30Rnd
13-56-20 | [INFO] ToxicCure
13-56-20 | [INFO] AmmoBox_762x39_20Rnd
13-56-20 | [INFO] AmmoBox_762x54_20Rnd
13-56-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
13-56-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
14-41-20 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
