Creation Time: 2021_3_30-6-1-4
6-1-4 | [INFO] TZToxicZoneCore - Started ! => Loading config...
9-1-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7928.9 Y:340.478 Z:14670
9-1-23 | [INFO] AK74
9-1-23 | [INFO] AK_RailHndgrd_Black
9-1-23 | [INFO] AK_FoldingBttstck_Black
9-1-23 | [INFO] AK_Suppressor
9-1-23 | [INFO] ToxicCure
9-1-23 | [INFO] AmmoBox_545x39_20Rnd
9-1-23 | [INFO] AmmoBox_556x45_20Rnd
9-1-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-1-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-1-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-1-23 | [INFO] Cases count:16
9-1-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1678.46 Y:445.741 Z:13823.8
9-1-23 | [INFO] M4A1
9-1-23 | [INFO] Mag_STANAG_30Rnd
9-1-23 | [INFO] ACOGOptic
9-1-23 | [INFO] M4_CarryHandleOptic
9-1-23 | [INFO] M4_CQBBttstck
9-1-23 | [INFO] M4_MPBttstck
9-1-23 | [INFO] M4_Suppressor
9-1-23 | [INFO] ToxicCure
9-1-23 | [INFO] AmmoBox_545x39_20Rnd
9-1-23 | [INFO] AmmoBox_556x45_20Rnd
9-1-23 | [INFO] AmmoBox_762x54_20Rnd
9-1-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-23 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
9-46-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-23 | [INFO] Cases count:9
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7812.99 Y:356.012 Z:14783.9
9-46-23 | [INFO] AKM
9-46-23 | [INFO] Mag_AKM_30Rnd
9-46-23 | [INFO] PSO1Optic
9-46-23 | [INFO] AK_RailHndgrd_Black
9-46-23 | [INFO] AK_FoldingBttstck_Black
9-46-23 | [INFO] ToxicCure
9-46-23 | [INFO] AmmoBox_545x39_20Rnd
9-46-23 | [INFO] AmmoBox_762x39_20Rnd
9-46-23 | [INFO] AmmoBox_762x54_20Rnd
9-46-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-46-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-23 | [INFO] Cases count:16
9-46-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1386.16 Y:464.569 Z:14422.1
9-46-23 | [INFO] AKM
9-46-23 | [INFO] PSO1Optic
9-46-23 | [INFO] Mag_AKM_Drum75Rnd
9-46-23 | [INFO] AK_Suppressor
9-46-23 | [INFO] AK_PlasticHndgrd
9-46-23 | [INFO] AK_RailHndgrd_Black
9-46-23 | [INFO] AK_FoldingBttstck_Black
9-46-23 | [INFO] M4A1
9-46-23 | [INFO] Mag_STANAG_30Rnd
9-46-23 | [INFO] M4_CQBBttstck
9-46-23 | [INFO] M4_MPHndgrd
9-46-23 | [INFO] ToxicCure
9-46-23 | [INFO] AmmoBox_545x39_20Rnd
9-46-23 | [INFO] AmmoBox_556x45_20Rnd
9-46-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
10-31-23 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
10-31-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
10-31-23 | [INFO] Cases count:9
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7895.69 Y:344.4 Z:14680.6
10-31-23 | [INFO] AKM
10-31-23 | [INFO] Mag_AKM_30Rnd
10-31-23 | [INFO] PSO1Optic
10-31-23 | [INFO] AK_FoldingBttstck_Black
10-31-23 | [INFO] M4A1
10-31-23 | [INFO] M4_CarryHandleOptic
10-31-23 | [INFO] M4_MPBttstck
10-31-23 | [INFO] M4_MPHndgrd
10-31-23 | [INFO] M4_RISHndgrd
10-31-23 | [INFO] M4_Suppressor
10-31-23 | [INFO] ToxicCure
10-31-23 | [INFO] AmmoBox_545x39_20Rnd
10-31-23 | [INFO] AmmoBox_556x45_20Rnd
10-31-23 | [INFO] AmmoBox_762x39_20Rnd
10-31-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
10-31-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
10-31-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
10-31-23 | [INFO] Cases count:16
10-31-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1888.66 Y:449.046 Z:13704.1
10-31-23 | [INFO] AmmoBox_545x39_20Rnd
10-31-23 | [INFO] AmmoBox_556x45_20Rnd
10-31-23 | [INFO] AmmoBox_762x39_20Rnd
10-31-23 | [INFO] AmmoBox_762x54_20Rnd
10-31-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
10-31-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-16-23 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
11-16-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
11-16-23 | [INFO] Cases count:9
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
11-16-23 | [INFO] AmmoBox_545x39_20Rnd
11-16-23 | [INFO] AmmoBox_556x45_20Rnd
11-16-23 | [INFO] AmmoBox_762x39_20Rnd
11-16-23 | [INFO] AmmoBox_762x54_20Rnd
11-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
11-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
11-16-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
11-16-23 | [INFO] Cases count:16
11-16-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1678.46 Y:445.741 Z:13823.8
11-16-23 | [INFO] M4A1
11-16-23 | [INFO] M4_CQBBttstck
11-16-23 | [INFO] M4_MPBttstck
11-16-23 | [INFO] M4_MPHndgrd
11-16-23 | [INFO] ToxicCure
11-16-23 | [INFO] AmmoBox_556x45_20Rnd
11-16-23 | [INFO] AmmoBox_762x39_20Rnd
11-16-23 | [INFO] AmmoBox_762x54_20Rnd
11-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
11-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-43-42 | [INFO] m_MovingToxicZoneLocations count:0
