Creation Time: 2021_3_25-12-5-2
12-5-2 | [INFO] TZToxicZoneCore - Started ! => Loading config...
12-5-2 | [INFO] Checking if old config...
12-5-2 | [INFO] Current config loading...
12-5-2 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
12-5-2 | [INFO] TZToxicZoneServer - Started
12-5-2 | [INFO] MVTZ Count:1
12-5-19 | [INFO] [TZ STATIC TOXICZONE] - StartParticles
12-5-20 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-5-20 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
12-5-20 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-5-20 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
12-5-20 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
12-5-20 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-5-20 | [INFO] Cases count:9
12-5-20 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7812.99 Y:356.012 Z:14783.9
12-5-20 | [INFO] M4A1
12-5-20 | [INFO] Mag_STANAGCoupled_30Rnd
12-5-20 | [INFO] ACOGOptic
12-5-20 | [INFO] M4_CarryHandleOptic
12-5-20 | [INFO] M4_CQBBttstck
12-5-20 | [INFO] M4_MPHndgrd
12-5-20 | [INFO] M4_RISHndgrd
12-5-20 | [INFO] M4_Suppressor
12-5-20 | [INFO] ToxicCure
12-5-20 | [INFO] AmmoBox_556x45_20Rnd
12-5-20 | [INFO] AmmoBox_762x39_20Rnd
12-5-20 | [INFO] AmmoBox_762x54_20Rnd
12-5-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-5-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-5-20 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
12-5-20 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-5-20 | [INFO] Cases count:16
12-5-20 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1678.46 Y:445.741 Z:13823.8
12-5-20 | [INFO] AKM
12-5-20 | [INFO] Mag_AKM_30Rnd
12-5-20 | [INFO] Mag_AKM_30Rnd
12-5-20 | [INFO] AK_Suppressor
12-5-20 | [INFO] AK_PlasticHndgrd
12-5-20 | [INFO] AK_RailHndgrd_Black
12-5-20 | [INFO] AK_FoldingBttstck_Black
12-5-20 | [INFO] M4A1
12-5-20 | [INFO] Mag_STANAGCoupled_30Rnd
12-5-20 | [INFO] M4_CQBBttstck
12-5-20 | [INFO] M4_MPHndgrd
12-5-20 | [INFO] ToxicCure
12-5-20 | [INFO] AmmoBox_556x45_20Rnd
12-5-20 | [INFO] AmmoBox_762x39_20Rnd
12-5-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-5-20 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
