Creation Time: 2021_1_18-20-22-7
20-22-7 | [INFO] TZManager - Started !
20-22-22 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
20-22-22 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-22-22 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
20-22-22 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-22-22 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
20-22-22 | [INFO] 1
20-22-22 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
20-22-22 | [INFO] AKM
20-22-22 | [INFO] PSO1Optic
20-22-22 | [INFO] AK_PlasticHndgrd
20-22-22 | [INFO] AK_RailHndgrd_Black
20-22-22 | [INFO] AmmoBox_545x39_20Rnd
20-22-22 | [INFO] AmmoBox_556x45_20Rnd
20-22-22 | [INFO] AmmoBox_762x54_20Rnd
20-22-22 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-22-22 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-22-23 | [INFO] 1
20-22-23 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
20-22-23 | [INFO] AKM
20-22-23 | [INFO] Mag_AKM_Drum75Rnd
20-22-23 | [INFO] AK_PlasticHndgrd
20-22-23 | [INFO] AK_RailHndgrd_Black
20-22-23 | [INFO] ToxicCure
20-22-23 | [INFO] AmmoBox_545x39_20Rnd
20-22-23 | [INFO] AmmoBox_762x54_20Rnd
20-22-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-22-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-22-23 | [INFO] TZManager - Started !
20-22-23 | [INFO] TZToxicZone - Started !
