Creation Time: 2021_3_27-19-2-6
19-2-6 | [INFO] TZToxicZoneCore - Started ! => Loading config...
19-2-6 | [INFO] Checking if old config...
19-2-6 | [INFO] Current config loading...
19-2-6 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
19-2-6 | [INFO] TZToxicZoneServer - Started
19-2-6 | [INFO] MVTZ Count:1
19-2-22 | [INFO] [TZ STATIC TOXICZONE] - StartParticles
19-2-23 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
19-2-23 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
19-2-23 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
19-2-23 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
19-2-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
19-2-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-2-23 | [INFO] Cases count:9
19-2-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
19-2-23 | [INFO] M4A1
19-2-23 | [INFO] ACOGOptic
19-2-23 | [INFO] M4_CarryHandleOptic
19-2-23 | [INFO] M4_CQBBttstck
19-2-23 | [INFO] M4_MPHndgrd
19-2-23 | [INFO] M4_RISHndgrd
19-2-23 | [INFO] M4_Suppressor
19-2-23 | [INFO] ToxicCure
19-2-23 | [INFO] AmmoBox_545x39_20Rnd
19-2-23 | [INFO] AmmoBox_762x39_20Rnd
19-2-23 | [INFO] AmmoBox_762x54_20Rnd
19-2-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-2-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
19-2-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
19-2-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-2-23 | [INFO] Cases count:16
19-2-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1705.52 Y:456.485 Z:14167.8
19-2-23 | [INFO] M4A1
19-2-23 | [INFO] ACOGOptic
19-2-23 | [INFO] M4_CarryHandleOptic
19-2-23 | [INFO] M4_MPHndgrd
19-2-23 | [INFO] M4_RISHndgrd
19-2-23 | [INFO] ToxicCure
19-2-23 | [INFO] AmmoBox_556x45_20Rnd
19-2-23 | [INFO] AmmoBox_762x39_20Rnd
19-2-23 | [INFO] AmmoBox_762x54_20Rnd
19-2-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-2-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
19-4-58 | [INFO] m_MovingToxicZoneLocations count:0
19-47-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
19-47-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
19-47-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
19-47-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-47-25 | [INFO] Cases count:9
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
19-47-25 | [INFO] SVD
19-47-25 | [INFO] ToxicCure
19-47-25 | [INFO] AmmoBox_545x39_20Rnd
19-47-25 | [INFO] AmmoBox_556x45_20Rnd
19-47-25 | [INFO] AmmoBox_762x39_20Rnd
19-47-25 | [INFO] AmmoBox_762x54_20Rnd
19-47-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-47-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
19-47-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-47-25 | [INFO] Cases count:16
19-47-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1380.56 Y:464.444 Z:14427.8
19-47-25 | [INFO] SVD
19-47-25 | [INFO] Mag_SVD_10Rnd
19-47-25 | [INFO] ToxicCure
19-47-25 | [INFO] AmmoBox_545x39_20Rnd
19-47-25 | [INFO] AmmoBox_556x45_20Rnd
19-47-25 | [INFO] AmmoBox_762x39_20Rnd
19-47-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-47-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-32-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-32-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
20-32-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
20-32-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-32-25 | [INFO] Cases count:9
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:8028.43 Y:339.823 Z:14642.8
20-32-25 | [INFO] AK74
20-32-25 | [INFO] AK_RailHndgrd_Black
20-32-25 | [INFO] AK_Bayonet
20-32-25 | [INFO] AK_FoldingBttstck_Black
20-32-25 | [INFO] ToxicCure
20-32-25 | [INFO] AmmoBox_545x39_20Rnd
20-32-25 | [INFO] AmmoBox_556x45_20Rnd
20-32-25 | [INFO] AmmoBox_762x39_20Rnd
20-32-25 | [INFO] AmmoBox_762x54_20Rnd
20-32-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-32-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
20-32-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-32-25 | [INFO] Cases count:16
20-32-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1386.16 Y:464.569 Z:14422.1
20-32-25 | [INFO] AKM
20-32-25 | [INFO] Mag_AKM_30Rnd
20-32-25 | [INFO] Mag_AKM_30Rnd
20-32-25 | [INFO] PSO1Optic
20-32-25 | [INFO] AK_RailHndgrd_Black
20-32-25 | [INFO] AK_FoldingBttstck_Black
20-32-25 | [INFO] M4A1
20-32-25 | [INFO] Mag_STANAG_30Rnd
20-32-25 | [INFO] Mag_STANAGCoupled_30Rnd
20-32-25 | [INFO] ACOGOptic
20-32-25 | [INFO] M4_CarryHandleOptic
20-32-25 | [INFO] M4_MPBttstck
20-32-25 | [INFO] M4_Suppressor
20-32-25 | [INFO] AmmoBox_556x45_20Rnd
20-32-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-32-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
