Creation Time: 2021_1_18-12-26-0
12-26-0 | [INFO] TZManager - Started !
12-26-14 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
12-26-14 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-26-14 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
12-26-14 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-26-14 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
12-26-14 | [INFO] 1
12-26-14 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army2- Position: X:7928.9 Y:340.478 Z:14670
12-26-14 | [INFO] AmmoBox_545x39_20Rnd
12-26-14 | [INFO] AmmoBox_556x45_20Rnd
12-26-14 | [INFO] AmmoBox_762x39_20Rnd
12-26-14 | [INFO] AmmoBox_762x54_20Rnd
12-26-14 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
