Creation Time: 2021_2_16-20-42-1
20-42-2 | [INFO] TZManager - Started !
20-42-3 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
20-42-3 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-42-3 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
20-42-3 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-42-3 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
20-42-3 | [INFO] 1
20-42-3 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
20-42-3 | [INFO] AKM
20-42-3 | [INFO] Mag_AKM_30Rnd
20-42-3 | [INFO] PSO1Optic
20-42-3 | [INFO] Mag_AKM_Drum75Rnd
20-42-3 | [INFO] AK_Suppressor
20-42-3 | [INFO] AK_PlasticHndgrd
20-42-3 | [INFO] AK_RailHndgrd_Black
20-42-3 | [INFO] AK_Bayonet
20-42-3 | [INFO] M4A1
20-42-3 | [INFO] M4_CarryHandleOptic
20-42-3 | [INFO] M4_CQBBttstck
20-42-3 | [INFO] M4_MPBttstck
20-42-3 | [INFO] M4_RISHndgrd
20-42-3 | [INFO] ToxicCure
20-42-3 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-42-3 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-42-3 | [INFO] 1
20-42-3 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1896.77 Y:448.958 Z:13707.8
20-42-3 | [INFO] AmmoBox_545x39_20Rnd
20-42-3 | [INFO] AmmoBox_556x45_20Rnd
20-42-3 | [INFO] AmmoBox_762x39_20Rnd
20-42-3 | [INFO] AmmoBox_762x54_20Rnd
20-42-3 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-42-3 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-42-3 | [INFO] TZManager - Started !
20-42-4 | [INFO] TZToxicZone - Started !
20-42-4 | [INFO] DynToxicZone Spawned at X:2000 Y:5000
20-42-4 | [INFO] TZDynToxicZone - Started ! : ID:1
20-42-4 | [INFO] ZelenToNovyRestartMZ:12758
20-42-4 | [INFO] DynTZ.StartX<2000.000000, 179.596664, 5000.000000>
20-44-25 | [INFO] DynToxicZone - X: 2030 Y: 5000 Radius: 170
20-45-25 | [INFO] DynToxicZone - X: 2060 Y: 5018.36 Radius: 170
20-46-32 | [INFO] DynToxicZone - X: 2090 Y: 5036.71 Radius: 170
20-47-32 | [INFO] DynToxicZone - X: 2120 Y: 5055.07 Radius: 170
20-49-33 | [INFO] DynToxicZone - X: 2180 Y: 5091.79 Radius: 170
20-50-33 | [INFO] DynToxicZone - X: 2210 Y: 5110.14 Radius: 170
20-51-33 | [INFO] DynToxicZone - X: 2240 Y: 5128.5 Radius: 170
