Creation Time: 2021_1_27-6-4-7
6-4-7 | [INFO] TZManager - Started !
6-4-22 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
6-4-22 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
6-4-22 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
6-4-22 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
6-4-22 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
6-4-22 | [INFO] 1
6-4-22 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
6-4-22 | [INFO] AKM
6-4-22 | [INFO] PSO1Optic
6-4-22 | [INFO] AK_PlasticHndgrd
6-4-22 | [INFO] AK_RailHndgrd_Black
6-4-22 | [INFO] AmmoBox_545x39_20Rnd
6-4-22 | [INFO] AmmoBox_556x45_20Rnd
6-4-22 | [INFO] AmmoBox_762x54_20Rnd
6-4-22 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
6-4-22 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
6-4-23 | [INFO] 1
6-4-23 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
6-4-23 | [INFO] AKM
6-4-23 | [INFO] Mag_AKM_Drum75Rnd
6-4-23 | [INFO] AK_PlasticHndgrd
6-4-23 | [INFO] AK_RailHndgrd_Black
6-4-23 | [INFO] ToxicCure
6-4-23 | [INFO] AmmoBox_545x39_20Rnd
6-4-23 | [INFO] AmmoBox_762x54_20Rnd
6-4-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
6-4-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
6-4-23 | [INFO] TZManager - Started !
6-4-23 | [INFO] TZToxicZone - Started !
6-50-1 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
6-50-1 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
