Creation Time: 2021_2_21-8-4-6
8-4-6 | [INFO] TZManager - Started !
8-4-7 | [INFO] [LOOTSYSTEM]:LootSpawner - Started !
8-4-7 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
8-4-7 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
8-4-7 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
8-4-7 | [INFO] [LOOTSYSTEM]: ToxicChestList equal to 0!
8-4-7 | [INFO] 1
8-4-7 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
8-4-7 | [INFO] AKM
8-4-7 | [INFO] Mag_AKM_30Rnd
8-4-7 | [INFO] PSO1Optic
8-4-7 | [INFO] Mag_AKM_Drum75Rnd
8-4-7 | [INFO] AK_Suppressor
8-4-7 | [INFO] AK_PlasticHndgrd
8-4-7 | [INFO] AK_RailHndgrd_Black
8-4-7 | [INFO] AK_Bayonet
8-4-7 | [INFO] M4A1
8-4-7 | [INFO] M4_CarryHandleOptic
8-4-7 | [INFO] M4_CQBBttstck
8-4-7 | [INFO] M4_MPBttstck
8-4-7 | [INFO] M4_RISHndgrd
8-4-7 | [INFO] ToxicCure
8-4-7 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-4-7 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-4-8 | [INFO] 1
8-4-8 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:1896.77 Y:448.958 Z:13707.8
8-4-8 | [INFO] AmmoBox_545x39_20Rnd
8-4-8 | [INFO] AmmoBox_556x45_20Rnd
8-4-8 | [INFO] AmmoBox_762x39_20Rnd
8-4-8 | [INFO] AmmoBox_762x54_20Rnd
8-4-8 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-4-8 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-4-8 | [INFO] TZManager - Started !
8-4-8 | [INFO] TZToxicZone - Started !
8-4-8 | [INFO] DynToxicZone Spawned at X:6572 Y:373
8-4-8 | [INFO] TZDynToxicZone - Started ! : ID:1
8-4-8 | [INFO] ZelenToNovyRestartMZ:12758
8-4-8 | [INFO] DynTZ.StartX<6572.000000, -126.464668, 373.000000>
8-16-35 | [INFO] DynToxicZone - X: 6902 Y: 7981.21 Radius: 170
8-17-35 | [INFO] DynToxicZone - X: 6932 Y: 7999.57 Radius: 170
8-18-36 | [INFO] DynToxicZone - X: 6962 Y: 8017.93 Radius: 170
8-18-36 | [INFO] DynToxicZone - X: 6962 Y: 8017.93 Radius: 170
8-19-36 | [INFO] DynToxicZone - X: 6992 Y: 8036.28 Radius: 170
8-20-36 | [INFO] DynToxicZone - X: 7022 Y: 8054.64 Radius: 170
8-21-36 | [INFO] DynToxicZone - X: 7052 Y: 8073 Radius: 170
8-22-36 | [INFO] DynToxicZone - X: 7082 Y: 8091.36 Radius: 170
8-23-36 | [INFO] DynToxicZone - X: 7112 Y: 8109.71 Radius: 170
8-24-36 | [INFO] DynToxicZone - X: 7142 Y: 8128.07 Radius: 170
8-25-36 | [INFO] DynToxicZone - X: 7172 Y: 8146.43 Radius: 170
8-26-38 | [INFO] DynToxicZone - X: 7202 Y: 8164.79 Radius: 170
8-27-38 | [INFO] DynToxicZone - X: 7232 Y: 8183.14 Radius: 170
8-28-39 | [INFO] DynToxicZone - X: 7262 Y: 8201.5 Radius: 170
8-28-39 | [INFO] DynToxicZone - X: 7262 Y: 8201.5 Radius: 170
8-29-39 | [INFO] DynToxicZone - X: 7292 Y: 8219.86 Radius: 170
8-29-39 | [INFO] DynToxicZone - X: 7292 Y: 8219.86 Radius: 170
8-30-39 | [INFO] DynToxicZone - X: 7322 Y: 8238.21 Radius: 170
8-30-39 | [INFO] DynToxicZone - X: 7322 Y: 8238.21 Radius: 170
8-31-41 | [INFO] DynToxicZone - X: 7352 Y: 8256.57 Radius: 170
8-32-41 | [INFO] DynToxicZone - X: 7382 Y: 8274.93 Radius: 170
8-33-41 | [INFO] DynToxicZone - X: 7412 Y: 8293.29 Radius: 170
8-34-41 | [INFO] DynToxicZone - X: 7442 Y: 8311.64 Radius: 170
8-35-41 | [INFO] DynToxicZone - X: 7472 Y: 8330 Radius: 170
8-36-41 | [INFO] DynToxicZone - X: 7502 Y: 8348.36 Radius: 170
8-37-41 | [INFO] DynToxicZone - X: 7532 Y: 8366.71 Radius: 170
8-38-41 | [INFO] DynToxicZone - X: 7562 Y: 8385.07 Radius: 170
8-39-41 | [INFO] DynToxicZone - X: 7592 Y: 8403.43 Radius: 170
8-40-41 | [INFO] DynToxicZone - X: 7622 Y: 8421.79 Radius: 170
8-41-41 | [INFO] DynToxicZone - X: 7652 Y: 8440.14 Radius: 170
8-42-41 | [INFO] DynToxicZone - X: 7682 Y: 8458.5 Radius: 170
8-43-41 | [INFO] DynToxicZone - X: 7712 Y: 8476.86 Radius: 170
8-44-41 | [INFO] DynToxicZone - X: 7742 Y: 8495.21 Radius: 170
8-45-41 | [INFO] DynToxicZone - X: 7772 Y: 8513.57 Radius: 170
8-46-41 | [INFO] DynToxicZone - X: 7802 Y: 8531.93 Radius: 170
8-47-41 | [INFO] DynToxicZone - X: 7832 Y: 8550.29 Radius: 170
8-48-41 | [INFO] DynToxicZone - X: 7862 Y: 8568.64 Radius: 170
8-49-41 | [INFO] DynToxicZone - X: 7892 Y: 8587 Radius: 170
8-50-41 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
8-50-41 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-50-41 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-50-41 | [INFO] 1
8-50-41 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
8-50-41 | [INFO] AKM
8-50-41 | [INFO] AK_PlasticHndgrd
8-50-41 | [INFO] AK_RailHndgrd_Black
8-50-41 | [INFO] AK_FoldingBttstck_Black
8-50-41 | [INFO] AmmoBox_762x54_20Rnd
8-50-41 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-50-41 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-50-41 | [INFO] 1
8-50-41 | [INFO] [LOOTSYSTEM]: ToxicChestSpawned: CrateName: Army2- Position: X:1705.13 Y:452.415 Z:14171.1
8-50-41 | [INFO] AK74
8-50-41 | [INFO] AK_RailHndgrd_Black
8-50-41 | [INFO] AK74_WoodBttstck
8-50-41 | [INFO] AK_Bayonet
8-50-41 | [INFO] AK_FoldingBttstck_Black
8-50-41 | [INFO] FAL
8-50-41 | [INFO] Fal_FoldingBttstck
8-50-41 | [INFO] ACOGOptic
8-50-41 | [INFO] ToxicCure
